panel,x,y,series
b,2.706767e-05,3.098131,ORF_1.5MHz
c,2.706767e-05,0.781471,ORF_1.5MHz
b,2.723475e-05,3.080337,ORF_1.5MHz
c,2.723475e-05,0.799699,ORF_1.5MHz
b,2.740184e-05,3.062870,ORF_1.5MHz
c,2.740184e-05,0.817592,ORF_1.5MHz
b,2.756892e-05,3.045742,ORF_1.5MHz
c,2.756892e-05,0.835798,ORF_1.5MHz
b,2.773601e-05,3.028961,ORF_1.5MHz
c,2.773601e-05,0.853975,ORF_1.5MHz
b,2.790309e-05,3.012538,ORF_1.5MHz
c,2.790309e-05,0.871764,ORF_1.5MHz
b,2.807018e-05,2.996483,ORF_1.5MHz
c,2.807018e-05,0.889798,ORF_1.5MHz
b,2.823726e-05,2.980805,ORF_1.5MHz
c,2.823726e-05,0.907739,ORF_1.5MHz
b,2.840434e-05,2.965515,ORF_1.5MHz
c,2.840434e-05,0.925235,ORF_1.5MHz
b,2.857143e-05,2.950623,ORF_1.5MHz
c,2.857143e-05,0.942685,ORF_1.5MHz
b,2.873851e-05,2.936137,ORF_1.5MHz
c,2.873851e-05,0.960181,ORF_1.5MHz
b,2.890560e-05,2.922069,ORF_1.5MHz
c,2.890560e-05,0.977172,ORF_1.5MHz
b,2.907268e-05,2.908427,ORF_1.5MHz
c,2.907268e-05,0.993649,ORF_1.5MHz
b,2.923977e-05,2.895221,ORF_1.5MHz
c,2.923977e-05,1.010380,ORF_1.5MHz
b,2.940685e-05,2.882460,ORF_1.5MHz
c,2.940685e-05,1.026632,ORF_1.5MHz
b,2.957393e-05,2.870154,ORF_1.5MHz
c,2.957393e-05,1.042305,ORF_1.5MHz
b,2.974102e-05,2.858310,ORF_1.5MHz
c,2.974102e-05,1.057388,ORF_1.5MHz
b,2.990810e-05,2.846939,ORF_1.5MHz
c,2.990810e-05,1.072565,ORF_1.5MHz
b,3.007519e-05,2.836048,ORF_1.5MHz
c,3.007519e-05,1.087175,ORF_1.5MHz
b,3.024227e-05,2.825646,ORF_1.5MHz
c,3.024227e-05,1.101130,ORF_1.5MHz
b,3.040936e-05,2.815741,ORF_1.5MHz
c,3.040936e-05,1.114419,ORF_1.5MHz
b,3.057644e-05,2.806340,ORF_1.5MHz
c,3.057644e-05,1.127091,ORF_1.5MHz
b,3.074353e-05,2.797451,ORF_1.5MHz
c,3.074353e-05,1.139640,ORF_1.5MHz
b,3.091061e-05,2.789082,ORF_1.5MHz
c,3.091061e-05,1.151456,ORF_1.5MHz
b,3.107769e-05,2.781238,ORF_1.5MHz
c,3.107769e-05,1.162529,ORF_1.5MHz
b,3.124478e-05,2.773926,ORF_1.5MHz
c,3.124478e-05,1.172852,ORF_1.5MHz
b,3.141186e-05,2.767153,ORF_1.5MHz
c,3.141186e-05,1.182414,ORF_1.5MHz
b,3.157895e-05,2.760923,ORF_1.5MHz
c,3.157895e-05,1.191209,ORF_1.5MHz
b,3.174603e-05,2.755243,ORF_1.5MHz
c,3.174603e-05,1.199373,ORF_1.5MHz
b,3.191312e-05,2.750116,ORF_1.5MHz
c,3.191312e-05,1.206981,ORF_1.5MHz
b,3.208020e-05,2.745548,ORF_1.5MHz
c,3.208020e-05,1.213760,ORF_1.5MHz
b,3.224728e-05,2.741542,ORF_1.5MHz
c,3.224728e-05,1.219705,ORF_1.5MHz
b,3.241437e-05,2.738102,ORF_1.5MHz
c,3.241437e-05,1.224810,ORF_1.5MHz
b,3.258145e-05,2.735231,ORF_1.5MHz
c,3.258145e-05,1.229071,ORF_1.5MHz
b,3.274854e-05,2.732931,ORF_1.5MHz
c,3.274854e-05,1.232485,ORF_1.5MHz
b,3.291562e-05,2.731204,ORF_1.5MHz
c,3.291562e-05,1.235048,ORF_1.5MHz
b,3.308271e-05,2.730052,ORF_1.5MHz
c,3.308271e-05,1.236757,ORF_1.5MHz
b,3.324979e-05,2.729476,ORF_1.5MHz
c,3.324979e-05,1.237613,ORF_1.5MHz
b,3.341688e-05,2.729476,ORF_1.5MHz
c,3.341688e-05,1.237613,ORF_1.5MHz
b,3.358396e-05,2.730052,ORF_1.5MHz
c,3.358396e-05,1.236757,ORF_1.5MHz
b,3.375104e-05,2.731204,ORF_1.5MHz
c,3.375104e-05,1.235048,ORF_1.5MHz
b,3.391813e-05,2.732931,ORF_1.5MHz
c,3.391813e-05,1.232485,ORF_1.5MHz
b,3.408521e-05,2.735231,ORF_1.5MHz
c,3.408521e-05,1.229071,ORF_1.5MHz
b,3.425230e-05,2.738102,ORF_1.5MHz
c,3.425230e-05,1.224810,ORF_1.5MHz
b,3.441938e-05,2.741542,ORF_1.5MHz
c,3.441938e-05,1.219705,ORF_1.5MHz
b,3.458647e-05,2.745548,ORF_1.5MHz
c,3.458647e-05,1.213760,ORF_1.5MHz
b,3.475355e-05,2.750116,ORF_1.5MHz
c,3.475355e-05,1.206981,ORF_1.5MHz
b,3.492063e-05,2.755243,ORF_1.5MHz
c,3.492063e-05,1.199373,ORF_1.5MHz
b,3.508772e-05,2.760923,ORF_1.5MHz
c,3.508772e-05,1.191209,ORF_1.5MHz
b,3.525480e-05,2.767153,ORF_1.5MHz
c,3.525480e-05,1.182414,ORF_1.5MHz
b,3.542189e-05,2.773926,ORF_1.5MHz
c,3.542189e-05,1.172852,ORF_1.5MHz
b,3.558897e-05,2.781238,ORF_1.5MHz
c,3.558897e-05,1.162529,ORF_1.5MHz
b,3.575606e-05,2.789082,ORF_1.5MHz
c,3.575606e-05,1.151456,ORF_1.5MHz
b,3.592314e-05,2.797451,ORF_1.5MHz
c,3.592314e-05,1.139640,ORF_1.5MHz
b,3.609023e-05,2.806340,ORF_1.5MHz
c,3.609023e-05,1.127091,ORF_1.5MHz
b,3.625731e-05,2.815741,ORF_1.5MHz
c,3.625731e-05,1.114419,ORF_1.5MHz
b,3.642439e-05,2.825646,ORF_1.5MHz
c,3.642439e-05,1.101130,ORF_1.5MHz
b,3.659148e-05,2.836048,ORF_1.5MHz
c,3.659148e-05,1.087175,ORF_1.5MHz
b,3.675856e-05,2.846939,ORF_1.5MHz
c,3.675856e-05,1.072565,ORF_1.5MHz
b,3.692565e-05,2.858310,ORF_1.5MHz
c,3.692565e-05,1.057388,ORF_1.5MHz
b,3.709273e-05,2.870154,ORF_1.5MHz
c,3.709273e-05,1.042305,ORF_1.5MHz
b,3.725982e-05,2.882460,ORF_1.5MHz
c,3.725982e-05,1.026632,ORF_1.5MHz
b,3.742690e-05,2.895221,ORF_1.5MHz
c,3.742690e-05,1.010380,ORF_1.5MHz
b,3.759398e-05,2.908427,ORF_1.5MHz
c,3.759398e-05,0.993649,ORF_1.5MHz
b,3.776107e-05,2.922069,ORF_1.5MHz
c,3.776107e-05,0.977172,ORF_1.5MHz
b,3.792815e-05,2.936137,ORF_1.5MHz
c,3.792815e-05,0.960181,ORF_1.5MHz
b,3.809524e-05,2.950623,ORF_1.5MHz
c,3.809524e-05,0.942685,ORF_1.5MHz
b,3.826232e-05,2.965515,ORF_1.5MHz
c,3.826232e-05,0.925235,ORF_1.5MHz
b,3.842941e-05,2.980805,ORF_1.5MHz
c,3.842941e-05,0.907739,ORF_1.5MHz
b,3.859649e-05,2.996483,ORF_1.5MHz
c,3.859649e-05,0.889798,ORF_1.5MHz
b,3.876358e-05,3.012538,ORF_1.5MHz
c,3.876358e-05,0.871764,ORF_1.5MHz
b,3.893066e-05,3.028961,ORF_1.5MHz
c,3.893066e-05,0.853975,ORF_1.5MHz
b,3.909774e-05,3.045742,ORF_1.5MHz
c,3.909774e-05,0.835798,ORF_1.5MHz
b,3.926483e-05,3.062870,ORF_1.5MHz
c,3.926483e-05,0.817592,ORF_1.5MHz
b,3.943191e-05,3.080337,ORF_1.5MHz
c,3.943191e-05,0.799699,ORF_1.5MHz
b,3.959900e-05,3.098131,ORF_1.5MHz
c,3.959900e-05,0.781471,ORF_1.5MHz
b,3.976608e-05,3.116242,ORF_1.5MHz
c,3.976608e-05,0.763444,ORF_1.5MHz
b,3.993317e-05,3.134662,ORF_1.5MHz
c,3.993317e-05,0.745614,ORF_1.5MHz
b,4.010025e-05,3.153379,ORF_1.5MHz
c,4.010025e-05,0.727496,ORF_1.5MHz
b,4.026734e-05,3.172385,ORF_1.5MHz
c,4.026734e-05,0.709940,ORF_1.5MHz
b,4.043442e-05,3.191668,ORF_1.5MHz
c,4.043442e-05,0.692317,ORF_1.5MHz
b,4.060150e-05,3.211220,ORF_1.5MHz
c,4.060150e-05,0.674678,ORF_1.5MHz
b,4.076859e-05,3.231031,ORF_1.5MHz
c,4.076859e-05,0.657599,ORF_1.5MHz
b,4.093567e-05,3.251091,ORF_1.5MHz
c,4.093567e-05,0.640306,ORF_1.5MHz
b,4.110276e-05,3.271391,ORF_1.5MHz
c,4.110276e-05,0.623530,ORF_1.5MHz
b,4.126984e-05,3.291920,ORF_1.5MHz
c,4.126984e-05,0.606847,ORF_1.5MHz
b,4.143693e-05,3.312671,ORF_1.5MHz
c,4.143693e-05,0.590266,ORF_1.5MHz
b,4.160401e-05,3.333633,ORF_1.5MHz
c,4.160401e-05,0.574222,ORF_1.5MHz
b,4.177109e-05,3.354798,ORF_1.5MHz
c,4.177109e-05,0.558022,ORF_1.5MHz
b,4.193818e-05,3.376157,ORF_1.5MHz
c,4.193818e-05,0.542552,ORF_1.5MHz
b,4.210526e-05,3.397700,ORF_1.5MHz
c,4.210526e-05,0.527033,ORF_1.5MHz
b,4.227235e-05,3.419419,ORF_1.5MHz
c,4.227235e-05,0.511936,ORF_1.5MHz
b,4.243943e-05,3.441305,ORF_1.5MHz
c,4.243943e-05,0.497106,ORF_1.5MHz
b,4.260652e-05,3.463350,ORF_1.5MHz
c,4.260652e-05,0.482446,ORF_1.5MHz
b,4.277360e-05,3.485545,ORF_1.5MHz
c,4.277360e-05,0.468311,ORF_1.5MHz
b,4.294069e-05,3.507882,ORF_1.5MHz
c,4.294069e-05,0.454140,ORF_1.5MHz
b,4.310777e-05,3.530353,ORF_1.5MHz
c,4.310777e-05,0.440698,ORF_1.5MHz
b,4.327485e-05,3.552950,ORF_1.5MHz
c,4.327485e-05,0.427181,ORF_1.5MHz
b,4.344194e-05,3.575664,ORF_1.5MHz
c,4.344194e-05,0.414298,ORF_1.5MHz
b,4.360902e-05,3.598488,ORF_1.5MHz
c,4.360902e-05,0.401482,ORF_1.5MHz
b,4.377611e-05,3.621415,ORF_1.5MHz
c,4.377611e-05,0.389130,ORF_1.5MHz
b,4.394319e-05,3.644436,ORF_1.5MHz
c,4.394319e-05,0.377003,ORF_1.5MHz
b,4.411028e-05,3.667544,ORF_1.5MHz
c,4.411028e-05,0.365197,ORF_1.5MHz
b,4.427736e-05,3.690733,ORF_1.5MHz
c,4.427736e-05,0.353744,ORF_1.5MHz
b,4.444444e-05,3.713994,ORF_1.5MHz
c,4.444444e-05,0.342495,ORF_1.5MHz
b,4.461153e-05,3.737321,ORF_1.5MHz
c,4.461153e-05,0.331698,ORF_1.5MHz
b,4.477861e-05,3.760706,ORF_1.5MHz
c,4.477861e-05,0.321005,ORF_1.5MHz
b,4.494570e-05,3.784144,ORF_1.5MHz
c,4.494570e-05,0.310846,ORF_1.5MHz
b,4.511278e-05,3.807627,ORF_1.5MHz
c,4.511278e-05,0.300706,ORF_1.5MHz
b,4.527987e-05,3.831148,ORF_1.5MHz
c,4.527987e-05,0.291161,ORF_1.5MHz
b,4.544695e-05,3.854701,ORF_1.5MHz
c,4.544695e-05,0.281604,ORF_1.5MHz
b,4.561404e-05,3.878281,ORF_1.5MHz
c,4.561404e-05,0.272613,ORF_1.5MHz
b,4.578112e-05,3.901879,ORF_1.5MHz
c,4.578112e-05,0.263654,ORF_1.5MHz
b,4.594820e-05,3.925491,ORF_1.5MHz
c,4.594820e-05,0.255166,ORF_1.5MHz
b,4.611529e-05,3.949110,ORF_1.5MHz
c,4.611529e-05,0.246779,ORF_1.5MHz
b,4.628237e-05,3.972731,ORF_1.5MHz
c,4.628237e-05,0.238778,ORF_1.5MHz
b,4.644946e-05,3.996347,ORF_1.5MHz
c,4.644946e-05,0.230939,ORF_1.5MHz
b,4.661654e-05,4.019953,ORF_1.5MHz
c,4.661654e-05,0.223407,ORF_1.5MHz
b,4.678363e-05,4.043543,ORF_1.5MHz
c,4.678363e-05,0.216090,ORF_1.5MHz
b,4.695071e-05,4.067111,ORF_1.5MHz
c,4.695071e-05,0.209009,ORF_1.5MHz
b,4.711779e-05,4.090653,ORF_1.5MHz
c,4.711779e-05,0.202189,ORF_1.5MHz
b,4.728488e-05,4.114163,ORF_1.5MHz
c,4.728488e-05,0.195536,ORF_1.5MHz
b,4.745196e-05,4.137635,ORF_1.5MHz
c,4.745196e-05,0.189187,ORF_1.5MHz
b,4.761905e-05,4.161065,ORF_1.5MHz
c,4.761905e-05,0.182944,ORF_1.5MHz
b,4.778613e-05,4.184448,ORF_1.5MHz
c,4.778613e-05,0.177040,ORF_1.5MHz
b,4.795322e-05,4.207778,ORF_1.5MHz
c,4.795322e-05,0.171184,ORF_1.5MHz
b,4.812030e-05,4.231050,ORF_1.5MHz
c,4.812030e-05,0.165701,ORF_1.5MHz
b,4.828739e-05,4.254260,ORF_1.5MHz
c,4.828739e-05,0.160234,ORF_1.5MHz
b,4.845447e-05,4.277404,ORF_1.5MHz
c,4.845447e-05,0.155125,ORF_1.5MHz
b,4.862155e-05,4.300476,ORF_1.5MHz
c,4.862155e-05,0.150056,ORF_1.5MHz
b,4.878864e-05,4.323472,ORF_1.5MHz
c,4.878864e-05,0.145267,ORF_1.5MHz
b,4.895572e-05,4.346388,ORF_1.5MHz
c,4.895572e-05,0.140572,ORF_1.5MHz
b,4.912281e-05,4.369219,ORF_1.5MHz
c,4.912281e-05,0.136082,ORF_1.5MHz
b,4.928989e-05,4.391961,ORF_1.5MHz
c,4.928989e-05,0.131739,ORF_1.5MHz
b,4.945698e-05,4.414609,ORF_1.5MHz
c,4.945698e-05,0.127530,ORF_1.5MHz
b,4.962406e-05,4.437160,ORF_1.5MHz
c,4.962406e-05,0.123516,ORF_1.5MHz
b,4.979114e-05,4.459609,ORF_1.5MHz
c,4.979114e-05,0.119570,ORF_1.5MHz
b,4.995823e-05,4.481953,ORF_1.5MHz
c,4.995823e-05,0.115864,ORF_1.5MHz
b,5.012531e-05,4.504188,ORF_1.5MHz
c,5.012531e-05,0.112176,ORF_1.5MHz
b,5.029240e-05,4.526309,ORF_1.5MHz
c,5.029240e-05,0.108744,ORF_1.5MHz
b,5.045948e-05,4.548313,ORF_1.5MHz
c,5.045948e-05,0.105345,ORF_1.5MHz
b,5.062657e-05,4.570196,ORF_1.5MHz
c,5.062657e-05,0.102120,ORF_1.5MHz
b,5.079365e-05,4.591955,ORF_1.5MHz
c,5.079365e-05,0.098990,ORF_1.5MHz
b,5.096074e-05,4.613585,ORF_1.5MHz
c,5.096074e-05,0.095959,ORF_1.5MHz
b,5.112782e-05,4.635084,ORF_1.5MHz
c,5.112782e-05,0.093078,ORF_1.5MHz
b,5.129490e-05,4.656448,ORF_1.5MHz
c,5.129490e-05,0.090226,ORF_1.5MHz
b,5.146199e-05,4.677673,ORF_1.5MHz
c,5.146199e-05,0.087579,ORF_1.5MHz
b,5.162907e-05,4.698757,ORF_1.5MHz
c,5.162907e-05,0.084949,ORF_1.5MHz
b,5.179616e-05,4.719695,ORF_1.5MHz
c,5.179616e-05,0.082462,ORF_1.5MHz
b,5.196324e-05,4.740485,ORF_1.5MHz
c,5.196324e-05,0.080048,ORF_1.5MHz
b,5.213033e-05,4.761123,ORF_1.5MHz
c,5.213033e-05,0.077699,ORF_1.5MHz
b,5.229741e-05,4.781607,ORF_1.5MHz
c,5.229741e-05,0.075486,ORF_1.5MHz
b,5.246449e-05,4.801933,ORF_1.5MHz
c,5.246449e-05,0.073290,ORF_1.5MHz
b,5.263158e-05,4.822098,ORF_1.5MHz
c,5.263158e-05,0.071237,ORF_1.5MHz
b,5.279866e-05,4.842099,ORF_1.5MHz
c,5.279866e-05,0.069226,ORF_1.5MHz
b,5.296575e-05,4.861934,ORF_1.5MHz
c,5.296575e-05,0.067279,ORF_1.5MHz
b,5.313283e-05,4.881599,ORF_1.5MHz
c,5.313283e-05,0.065439,ORF_1.5MHz
b,5.329992e-05,4.901092,ORF_1.5MHz
c,5.329992e-05,0.063615,ORF_1.5MHz
b,5.346700e-05,4.920410,ORF_1.5MHz
c,5.346700e-05,0.061908,ORF_1.5MHz
b,5.363409e-05,4.939550,ORF_1.5MHz
c,5.363409e-05,0.060242,ORF_1.5MHz
b,5.380117e-05,4.958510,ORF_1.5MHz
c,5.380117e-05,0.058612,ORF_1.5MHz
b,5.396825e-05,4.977287,ORF_1.5MHz
c,5.396825e-05,0.057092,ORF_1.5MHz
b,5.413534e-05,4.995878,ORF_1.5MHz
c,5.413534e-05,0.055586,ORF_1.5MHz
b,5.430242e-05,5.014280,ORF_1.5MHz
c,5.430242e-05,0.054148,ORF_1.5MHz
b,5.446951e-05,5.032493,ORF_1.5MHz
c,5.446951e-05,0.052776,ORF_1.5MHz
b,5.463659e-05,5.050512,ORF_1.5MHz
c,5.463659e-05,0.051419,ORF_1.5MHz
b,5.480368e-05,5.068336,ORF_1.5MHz
c,5.480368e-05,0.050147,ORF_1.5MHz
b,5.497076e-05,5.085962,ORF_1.5MHz
c,5.497076e-05,0.048912,ORF_1.5MHz
b,5.513784e-05,5.103388,ORF_1.5MHz
c,5.513784e-05,0.047690,ORF_1.5MHz
b,5.530493e-05,5.120611,ORF_1.5MHz
c,5.530493e-05,0.046560,ORF_1.5MHz
b,5.547201e-05,5.137631,ORF_1.5MHz
c,5.547201e-05,0.045451,ORF_1.5MHz
b,5.563910e-05,5.154443,ORF_1.5MHz
c,5.563910e-05,0.044355,ORF_1.5MHz
b,5.580618e-05,5.171047,ORF_1.5MHz
c,5.580618e-05,0.043347,ORF_1.5MHz
b,5.597327e-05,5.187439,ORF_1.5MHz
c,5.597327e-05,0.042353,ORF_1.5MHz
b,5.614035e-05,5.203619,ORF_1.5MHz
c,5.614035e-05,0.041372,ORF_1.5MHz
b,5.630744e-05,5.219584,ORF_1.5MHz
c,5.630744e-05,0.040467,ORF_1.5MHz
b,5.647452e-05,5.235331,ORF_1.5MHz
c,5.647452e-05,0.039579,ORF_1.5MHz
b,5.664160e-05,5.250860,ORF_1.5MHz
c,5.664160e-05,0.038704,ORF_1.5MHz
b,5.680869e-05,5.266168,ORF_1.5MHz
c,5.680869e-05,0.037886,ORF_1.5MHz
b,5.697577e-05,5.281254,ORF_1.5MHz
c,5.697577e-05,0.037095,ORF_1.5MHz
b,5.714286e-05,5.296114,ORF_1.5MHz
c,5.714286e-05,0.036315,ORF_1.5MHz
b,5.730994e-05,5.310749,ORF_1.5MHz
c,5.730994e-05,0.035570,ORF_1.5MHz
b,5.747703e-05,5.325155,ORF_1.5MHz
c,5.747703e-05,0.034867,ORF_1.5MHz
b,5.764411e-05,5.339332,ORF_1.5MHz
c,5.764411e-05,0.034176,ORF_1.5MHz
b,5.781119e-05,5.353278,ORF_1.5MHz
c,5.781119e-05,0.033496,ORF_1.5MHz
b,5.797828e-05,5.366990,ORF_1.5MHz
c,5.797828e-05,0.032869,ORF_1.5MHz
b,5.814536e-05,5.380468,ORF_1.5MHz
c,5.814536e-05,0.032257,ORF_1.5MHz
b,5.831245e-05,5.393709,ORF_1.5MHz
c,5.831245e-05,0.031657,ORF_1.5MHz
b,5.847953e-05,5.406713,ORF_1.5MHz
c,5.847953e-05,0.031073,ORF_1.5MHz
b,5.864662e-05,5.419477,ORF_1.5MHz
c,5.864662e-05,0.030535,ORF_1.5MHz
b,5.881370e-05,5.432001,ORF_1.5MHz
c,5.881370e-05,0.030006,ORF_1.5MHz
b,5.898079e-05,5.444283,ORF_1.5MHz
c,5.898079e-05,0.029488,ORF_1.5MHz
b,5.914787e-05,5.456321,ORF_1.5MHz
c,5.914787e-05,0.028985,ORF_1.5MHz
b,5.931495e-05,5.468114,ORF_1.5MHz
c,5.931495e-05,0.028522,ORF_1.5MHz
b,5.948204e-05,5.479660,ORF_1.5MHz
c,5.948204e-05,0.028069,ORF_1.5MHz
b,5.964912e-05,5.490960,ORF_1.5MHz
c,5.964912e-05,0.027626,ORF_1.5MHz
b,5.981621e-05,5.502010,ORF_1.5MHz
c,5.981621e-05,0.027192,ORF_1.5MHz
b,5.998329e-05,5.512810,ORF_1.5MHz
c,5.998329e-05,0.026791,ORF_1.5MHz
b,6.015038e-05,5.523359,ORF_1.5MHz
c,6.015038e-05,0.026406,ORF_1.5MHz
b,6.031746e-05,5.533656,ORF_1.5MHz
c,6.031746e-05,0.026030,ORF_1.5MHz
b,6.048454e-05,5.543699,ORF_1.5MHz
c,6.048454e-05,0.025663,ORF_1.5MHz
b,6.065163e-05,5.553487,ORF_1.5MHz
c,6.065163e-05,0.025305,ORF_1.5MHz
b,6.081871e-05,5.563020,ORF_1.5MHz
c,6.081871e-05,0.024979,ORF_1.5MHz
b,6.098580e-05,5.572296,ORF_1.5MHz
c,6.098580e-05,0.024664,ORF_1.5MHz
b,6.115288e-05,5.581314,ORF_1.5MHz
c,6.115288e-05,0.024358,ORF_1.5MHz
b,6.131997e-05,5.590073,ORF_1.5MHz
c,6.131997e-05,0.024060,ORF_1.5MHz
b,6.148705e-05,5.598572,ORF_1.5MHz
c,6.148705e-05,0.023772,ORF_1.5MHz
b,6.165414e-05,5.606811,ORF_1.5MHz
c,6.165414e-05,0.023497,ORF_1.5MHz
b,6.182122e-05,5.614788,ORF_1.5MHz
c,6.182122e-05,0.023245,ORF_1.5MHz
b,6.198830e-05,5.622502,ORF_1.5MHz
c,6.198830e-05,0.023002,ORF_1.5MHz
b,6.215539e-05,5.629954,ORF_1.5MHz
c,6.215539e-05,0.022766,ORF_1.5MHz
b,6.232247e-05,5.637141,ORF_1.5MHz
c,6.232247e-05,0.022539,ORF_1.5MHz
b,6.248956e-05,5.644063,ORF_1.5MHz
c,6.248956e-05,0.022320,ORF_1.5MHz
b,6.265664e-05,5.650720,ORF_1.5MHz
c,6.265664e-05,0.022110,ORF_1.5MHz
b,6.282373e-05,5.657111,ORF_1.5MHz
c,6.282373e-05,0.021914,ORF_1.5MHz
b,6.299081e-05,5.663234,ORF_1.5MHz
c,6.299081e-05,0.021734,ORF_1.5MHz
b,6.315789e-05,5.669090,ORF_1.5MHz
c,6.315789e-05,0.021562,ORF_1.5MHz
b,6.332498e-05,5.674678,ORF_1.5MHz
c,6.332498e-05,0.021397,ORF_1.5MHz
b,6.349206e-05,5.679997,ORF_1.5MHz
c,6.349206e-05,0.021241,ORF_1.5MHz
b,6.365915e-05,5.685047,ORF_1.5MHz
c,6.365915e-05,0.021093,ORF_1.5MHz
b,6.382623e-05,5.689826,ORF_1.5MHz
c,6.382623e-05,0.020952,ORF_1.5MHz
b,6.399332e-05,5.694335,ORF_1.5MHz
c,6.399332e-05,0.020819,ORF_1.5MHz
b,6.416040e-05,5.698574,ORF_1.5MHz
c,6.416040e-05,0.020695,ORF_1.5MHz
b,6.432749e-05,5.702540,ORF_1.5MHz
c,6.432749e-05,0.020578,ORF_1.5MHz
b,6.449457e-05,5.706236,ORF_1.5MHz
c,6.449457e-05,0.020474,ORF_1.5MHz
b,6.466165e-05,5.709659,ORF_1.5MHz
c,6.466165e-05,0.020380,ORF_1.5MHz
b,6.482874e-05,5.712809,ORF_1.5MHz
c,6.482874e-05,0.020294,ORF_1.5MHz
b,6.499582e-05,5.715687,ORF_1.5MHz
c,6.499582e-05,0.020215,ORF_1.5MHz
b,6.516291e-05,5.718291,ORF_1.5MHz
c,6.516291e-05,0.020144,ORF_1.5MHz
b,6.532999e-05,5.720622,ORF_1.5MHz
c,6.532999e-05,0.020080,ORF_1.5MHz
b,6.549708e-05,5.722679,ORF_1.5MHz
c,6.549708e-05,0.020024,ORF_1.5MHz
b,6.566416e-05,5.724463,ORF_1.5MHz
c,6.566416e-05,0.019975,ORF_1.5MHz
b,6.583124e-05,5.725972,ORF_1.5MHz
c,6.583124e-05,0.019934,ORF_1.5MHz
b,6.599833e-05,5.727207,ORF_1.5MHz
c,6.599833e-05,0.019900,ORF_1.5MHz
b,6.616541e-05,5.728168,ORF_1.5MHz
c,6.616541e-05,0.019873,ORF_1.5MHz
b,6.633250e-05,5.728855,ORF_1.5MHz
c,6.633250e-05,0.019855,ORF_1.5MHz
b,6.649958e-05,5.729267,ORF_1.5MHz
c,6.649958e-05,0.019843,ORF_1.5MHz
b,6.666667e-05,5.729404,ORF_1.5MHz
c,6.666667e-05,0.019840,ORF_1.5MHz
b,0.000000e+00,7.229404,ORF_3.0MHz
c,0.000000e+00,0.002825,ORF_3.0MHz
b,1.670844e-07,7.229186,ORF_3.0MHz
c,1.670844e-07,0.002826,ORF_3.0MHz
b,3.341688e-07,7.228533,ORF_3.0MHz
c,3.341688e-07,0.002828,ORF_3.0MHz
b,5.012531e-07,7.227445,ORF_3.0MHz
c,5.012531e-07,0.002831,ORF_3.0MHz
b,6.683375e-07,7.225922,ORF_3.0MHz
c,6.683375e-07,0.002837,ORF_3.0MHz
b,8.354219e-07,7.223964,ORF_3.0MHz
c,8.354219e-07,0.002843,ORF_3.0MHz
b,1.002506e-06,7.221571,ORF_3.0MHz
c,1.002506e-06,0.002852,ORF_3.0MHz
b,1.169591e-06,7.218744,ORF_3.0MHz
c,1.169591e-06,0.002861,ORF_3.0MHz
b,1.336675e-06,7.215482,ORF_3.0MHz
c,1.336675e-06,0.002872,ORF_3.0MHz
b,1.503759e-06,7.211785,ORF_3.0MHz
c,1.503759e-06,0.002885,ORF_3.0MHz
b,1.670844e-06,7.207655,ORF_3.0MHz
c,1.670844e-06,0.002899,ORF_3.0MHz
b,1.837928e-06,7.203091,ORF_3.0MHz
c,1.837928e-06,0.002915,ORF_3.0MHz
b,2.005013e-06,7.198093,ORF_3.0MHz
c,2.005013e-06,0.002933,ORF_3.0MHz
b,2.172097e-06,7.192662,ORF_3.0MHz
c,2.172097e-06,0.002953,ORF_3.0MHz
b,2.339181e-06,7.186799,ORF_3.0MHz
c,2.339181e-06,0.002974,ORF_3.0MHz
b,2.506266e-06,7.180503,ORF_3.0MHz
c,2.506266e-06,0.002997,ORF_3.0MHz
b,2.673350e-06,7.173775,ORF_3.0MHz
c,2.673350e-06,0.003022,ORF_3.0MHz
b,2.840434e-06,7.166616,ORF_3.0MHz
c,2.840434e-06,0.003048,ORF_3.0MHz
b,3.007519e-06,7.159026,ORF_3.0MHz
c,3.007519e-06,0.003075,ORF_3.0MHz
b,3.174603e-06,7.151005,ORF_3.0MHz
c,3.174603e-06,0.003105,ORF_3.0MHz
b,3.341688e-06,7.142555,ORF_3.0MHz
c,3.341688e-06,0.003138,ORF_3.0MHz
b,3.508772e-06,7.133675,ORF_3.0MHz
c,3.508772e-06,0.003173,ORF_3.0MHz
b,3.675856e-06,7.124366,ORF_3.0MHz
c,3.675856e-06,0.003209,ORF_3.0MHz
b,3.842941e-06,7.114629,ORF_3.0MHz
c,3.842941e-06,0.003247,ORF_3.0MHz
b,4.010025e-06,7.104465,ORF_3.0MHz
c,4.010025e-06,0.003287,ORF_3.0MHz
b,4.177109e-06,7.093874,ORF_3.0MHz
c,4.177109e-06,0.003330,ORF_3.0MHz
b,4.344194e-06,7.082857,ORF_3.0MHz
c,4.344194e-06,0.003376,ORF_3.0MHz
b,4.511278e-06,7.071414,ORF_3.0MHz
c,4.511278e-06,0.003424,ORF_3.0MHz
b,4.678363e-06,7.059547,ORF_3.0MHz
c,4.678363e-06,0.003474,ORF_3.0MHz
b,4.845447e-06,7.047256,ORF_3.0MHz
c,4.845447e-06,0.003526,ORF_3.0MHz
b,5.012531e-06,7.034543,ORF_3.0MHz
c,5.012531e-06,0.003583,ORF_3.0MHz
